User-ID,Location,Age
69721,"minneapolis, minnesota, usa",32.0
69750,"denver, colorado, usa",
69775,"augusta, maine, usa",41.0
69808,"asniÃ¨res, ile de france, france",34.0
69878,"london, england, united kingdom",38.0
69929,"seattle, washington, usa",71.0
69936,"fairfax, virginia, usa",15.0
69955,"lille, nord, france",50.0
69963,"salt lake city, utah, usa",
69967,"fredericton, new brunswick, canada",41.0
69971,"pinehurst, north carolina, usa",43.0
70014,"peoria, illinois, usa",
70019,"milan, italy, italy",30.0
70047,"forest grove, oregon, usa",
70052,"st. john`s, ontario, canada",30.0
70119,"philadelphia, pennsylvania, usa",
70153,"vermilion, alberta, canada",34.0
70183,"carbonear, newfoundland, canada",25.0
70193,"mennecy, paris - essonne, france",33.0
70222,"ottawa, ontario, canada",56.0
70225,"lndon, , united kingdom",
70238,"mÃ¼nchen, bavaria, germany",26.0
70302,"san luis obispo, california, usa",24.0
70336,"pullman, washington, usa",
70345,"grosse pointe, michigan, usa",
70379,"bremerton, washington, usa",
70385,"nelson, british columbia, canada",
70401,"omaha, nebraska, usa",23.0
70402,"ithaca, new york, usa",36.0
70415,"crescent city, florida, usa",57.0
70435,"portland, oregon, usa",
70450,"peterborough, ontario, canada",25.0
70457,"torino, piemonte, italy",36.0
70461,"west haven, connecticut, usa",39.0
70475,"san francisco, california, usa",35.0
70569,"vancouver, british columbia, canada",42.0
70572,"springfield, missouri, usa",
70589,"jackson, mississippi, usa",
70594,"prince george, british columbia, canada",53.0
70628,"berlin, ,",35.0
70635,"porto, porto, portugal",
70639,"peel, isle of man, united kingdom",
70649,"casper, wyoming, usa",31.0
70666,"warwick, rhode island, usa",18.0
70699,"sydney, new south wales, australia",33.0
70703,"porto, n/a, portugal",33.0
70783,"cleveland, ohio, usa",81.0
70791,"washington, dc, usa",37.0
70813,"halifax, nova scotia, canada",24.0
70864,"arlington, massachusetts, usa",45.0
70878,"kingston, ,",
70922,"stuttgart, baden-wÃ¼rttemberg, germany",
70935,"boulder, colorado, usa",41.0
70994,"peoria, illinois, usa",32.0
70996,"milano, lombardia, italy",31.0
70999,"hauppauge, long island, new york, usa",57.0
71019,"moline, illinois, usa",55.0
71033,"tijeras, new mexico, usa",56.0
71102,"glasgow, scotland, united kingdom",23.0
71162,"halifax, nova scotia, canada",40.0
71183,"dublin, leinster, ireland",32.0
71207,"oktaha, oklahoma, usa",
71223,"seattle, washington,",62.0
71227,"port coquitlam, british columbia, canada",
71229,"glen waverley, victoria, australia",51.0
71234,"cumberland, maryland, usa",30.0
71261,"phoenix, arizona, usa",29.0
71285,"ourense, ourense, spain",28.0
71362,"dover, pennsylvania, usa",30.0
71453,"chicago, illinois, usa",35.0
71470,"ottawa, ontario, canada",62.0
71474,"barcelona, catalunya, spain",27.0
71490,"west los angeles, california, usa",23.0
71514,"atlanta, georgia, usa",31.0
71521,"ottawa, ontario, canada",35.0
71587,"herkimer, new york, usa",
71600,"valencia, valencia, spain",27.0
71612,"covilhÃ£, covilhÃ£, portugal",25.0
71618,"putney, vermont, usa",
71623,"aurora, illinois, usa",34.0
71651,"tel-aviv, n/a, israel",
71662,"columbia, missouri, usa",22.0
71712,"valley center, kansas, usa",26.0
71739,"mainz, rheinland-pfalz, germany",34.0
71749,"weil der stadt, baden-wuerttemberg, germany",
71765,"seattle, washington, usa",36.0
71786,"san jose, california, usa",29.0
71800,"sunnyvale, california, usa",136.0
71831,"houston, texas, usa",21.0
71841,"guelph, ontario, canada",
71859,"ehringshausen, hessen, germany",20.0
71878,"victoria, british columbia,",47.0
71881,"vincennes, ile de france, france",30.0
71900,"cleveland, ohio, usa",
71918,"frankfurt am main, hessen, germany",36.0
71940,"berlin, berlin, germany",
71967,"wuppertal, nordrhein-westfalen, germany",24.0
72051,"08015 barcelona, saarland, spain",45.0
72099,"el cajon, ,",41.0
72100,"new york, new york, usa",37.0
72101,"durango, colorado, usa",
72169,"getafe, madrid, spain",25.0
72183,"seattle, washington, usa",
72190,"durango, colorado, usa",
72198,"frankfurt am main, hessen, germany",37.0
72204,"high point, north carolina, usa",42.0
72210,"paris, ile de france, france",17.0
72214,"ottawa, ontario, canada",40.0
72222,"frankfurt am main, hessen, germany",22.0
72247,"franklin, tennessee, usa",18.0
72285,"espinho, espinho, portugal",43.0
72352,"samieira, pontevedra, spain",49.0
72451,"nottingham, england, united kingdom",51.0
72482,"pittsburgh, pennsylvania, usa",24.0
72523,"grand island, new york, usa",
72527,"calgary, ,",
72530,"arlington, virginia, usa",42.0
72601,"niedernhausen, hessen, germany",24.0
72636,"north richland hills, texas, usa",
72670,"portland, oregon, usa",
72701,"menlo park, california, usa",
72728,"burjassot, valÃ¨ncia, spain",30.0
72742,"newark, california, usa",
72785,"gordonsville, virginia, usa",39.0
72802,"barcelona, barcelona, spain",28.0
72839,"hendersonville, north carolina, usa",52.0
72882,"prairie village, kansas, usa",64.0
72915,"windham, new hampshire, usa",35.0
72921,"woodstock, new york, usa",29.0
72930,"denver, colorado, usa",
72940,"cleveland heights, ohio, usa",41.0
72964,"san francisco, california, usa",
72990,"watertown, new york, usa",31.0
72992,"vanves, ile-de-france, france",44.0
73003,"severn, maryland, usa",37.0
73020,"st. charles, missouri, usa",
73022,"winterport, maine, usa",
73044,"sudbury, ontario, canada",
73045,"vancouver, british columbia, canada",18.0
73050,"chicago, illinois, usa",31.0
73056,"annapolis, maryland, usa",
73127,"south hadley, massachusetts, usa",21.0
73157,"brush valley, pennsylvania, usa",20.0
73189,"seattle, washington, usa",
73196,"little rock, arkansas, usa",35.0
73315,"dunedin, otago, new zealand",59.0
73333,"milan, lombardia, italy",21.0
73390,"naples, campania, italy",24.0
73394,"san diego, california, usa",33.0
73398,"san francisco, california, usa",40.0
73464,"augsburg, bayern, germany",28.0
73479,"fairview, west virginia, usa",16.0
73548,"citrus heights, california, usa",
73588,"astoria, new york, usa",38.0
73634,"paris, ile de france, france",27.0
73651,"grapevine, texas, usa",
73681,"almada, setÃºbal, portugal",27.0
73702,"los angeles, ,",
73716,"van, british columbia, canada",30.0
73726,"carlet, valencia, spain",29.0
73741,"denver, colorado, usa",30.0
73798,"astoria, new york, usa",33.0
73837,"hillsboro, oregon, usa",
73840,"taos, new mexico, usa",53.0
73892,"chula vista, california, usa",
73917,"tampere, pirkanmaa, finland",40.0
73923,"montrose, california, usa",29.0
74026,"san diego, california, usa",21.0
74052,"middleton, tennessee, usa",
74056,"san gabriel, california, usa",24.0
74065,"cannon beach, oregon, usa",
74074,"reinbek, schleswig-holstein, germany",14.0
74093,"los angeles, california, usa",23.0
74106,"dyersburg, tennessee, usa",64.0
74200,"bilbao, pais vasco, spain",
74215,"lyon, rhÃ´ne-alpes, france",26.0
74235,"occidental, california, usa",
74286,"pampa, texas, usa",23.0
74287,"pampa, texas, usa",0.0
74328,"capitola, california, usa",40.0
74330,"dartmouth, nova scotia, canada",31.0
74353,"chaffee, new york, usa",21.0
74356,"peterborough, new hampshire, usa",28.0
74391,"windsor, ontario, canada",40.0
74423,"tÃ¼bingen, baden-wuerttemberg, germany",
74453,"lansdale, pennsylvania, usa",61.0
74493,"pineville, pennsylvania, usa",28.0
74505,"paris, ile de france, france",26.0
74518,"luleÃ¥, norrbotten, sweden",37.0
74577,"knoxville, tn, tennessee, usa",23.0
74588,"west salem, wisconsin, usa",21.0
74595,"cordova, tennessee, usa",
74630,"castlegar, british columbia, canada",20.0
74642,"plymouth, california, usa",18.0
74689,"seattle, washington, usa",39.0
74691,"birmingham, alabama, usa",49.0
74801,"astarx, my infinite mind, universe",
74833,"hamburg, hamburg, germany",35.0
74838,"singapore, n/a, singapore",22.0
74934,"basauri, vizcaya, pais vasco, spain",27.0
74959,"raeford, north carolina, usa",26.0
74997,"cabot, arkansas, usa",34.0
75040,"manchester, england, united kingdom",
75081,", illinois, usa",29.0
75089,"salt lake city, utah, usa",
75096,"astoria, new york, usa",28.0
75119,"houston, texas, usa",58.0
75149,"geneva, illinois, usa",36.0
75173,"los angeles, california, usa",38.0
75174,"banora point, new south wales, australia",
75290,"seattle, washington, usa",
75310,"haslett, michigan, usa",
75335,"high point, north carolina, usa",32.0
75339,"hamburg, hamburg, germany",
75355,"rhauderfehn, niedersachsen, germany",35.0
75405,"eden prairie, minnesota, usa",49.0
75445,"barcelona, barcelona, spain",30.0
75482,"lakewood, california, usa",35.0
75491,"west point, virginia, usa",26.0
75492,"bellmore, new york, usa",56.0
75522,"bangkok, singapore, thailand",39.0
75551,"naugatuck, connecticut, usa",31.0
75556,"boca raton, florida, usa",
75591,"charleston, west virginia, usa",33.0
75698,"monroe, michigan, usa",16.0
75701,"lincoln city, oregon, usa",56.0
75735,"glendale, wisconsin, usa",30.0
75749,"honolulu, hawaii, usa",18.0
75783,"philadelphia, pennsylvania, usa",
75802,"folsom, california, usa",33.0
75814,"cleveland, ohio, usa",54.0
75819,"west falls, new york, usa",
75821,"derby, kansas, usa",
75860,"buffalo, minnesota, usa",30.0
75893,"charlottesville, virginia, usa",
75916,"frankfort, illinois, usa",30.0
75980,"newton, massachusetts, usa",32.0
76019,"norwich, england, united kingdom",28.0
76070,"biÃ±an, laguna, philippines",22.0
76072,"san jose, california, usa",
76102,"buckfield, maine, usa",33.0
76111,"madrid, madrid, spain",31.0
76124,"torino, piemonte, italy",
76151,"sioux falls, south dakota, usa",49.0
76168,"southborough, massachusetts, usa",
76173,"comox, british columbia, canada",71.0
76218,"st. george, utah, usa",
76223,"lisboa, lisboa, portugal",25.0
76241,"singapore, singapore, singapore",
76352,"olympia, washington, usa",58.0
76368,"langley, british columbia, canada",
76396,"graton, california, usa",
76417,"braga, braga, portugal",19.0
76440,"monterotondo, lazio, italy",13.0
76480,"richmond, virginia, usa",38.0
76482,"zanesville, ohio, usa",103.0
76483,"orange park, florida, usa",37.0
76488,"milwaukee, wisconsin, usa",
76499,"new york, new york, usa",
76530,"santa clarita, california, usa",55.0
76532,"seattle, washington, usa",36.0
76558,"albissola mare, liguria, italy",42.0
76575,"barcelona, catalunya, spain",44.0
76576,"snellville, georgia, usa",17.0
76626,"london, england, united kingdom",38.0
76637,"little rock, arkansas, usa",
76654,"cincinnati, ohio, usa",25.0
76701,"tungeln, niedersachsen, germany",20.0
76710,"marietta, georgia, usa",57.0
76741,"toronto, ontario, canada",28.0
76748,"collado villalba, madrid, spain",24.0
76798,"paris, ile-de-france, france",17.0
76818,"little rock, arkansas, usa",49.0
76865,"arrasate, gipuzkoa, euskal herria",209.0
76927,"crestview, florida, usa",
76942,"sacramento, california, usa",25.0
76968,"hattingen, nordrhein-westfalen, germany",21.0
76976,"tarzana, california, usa",68.0
76977,"springdale, arkansas, usa",19.0
76980,"manchester, n/a,",38.0
77039,"barcelona, catalunya, spain",35.0
77040,"ft white, florida, usa",
77112,"philadelphia, pennsylvania, usa",31.0
77116,"seattle, washington, usa",44.0
77128,"houston, texas, usa",2.0
77153,"kleine stad, gelderland, netherlands",35.0
77161,"bonn, nordrhein-westfalen, germany",
77242,"rotterdam, n/a, netherlands",28.0
77270,"menomonee falls, wisconsin, usa",18.0
77318,"fruit cove, florida, usa",49.0
77332,"greenville, north carolina, usa",58.0
77359,"metuchen, new jersey, usa",
77360,"norwich, norfolk, united kingdom",38.0
77383,"ottawa, ontario, canada",25.0
77424,"toronto, ontario, canada",29.0
77480,"gig harbor, washington, usa",51.0
77499,"providence, rhode island, usa",
77516,"palm springs, california, usa",35.0
77523,"manchester, england,",27.0
77524,"greenwood, south carolina, usa",38.0
77530,"montreal, quebec, canada",38.0
77651,"edmonton, alberta, canada",21.0
77678,"remscheid, nordrhein-westfalen, germany",46.0
77715,"chesapeake, virginia, usa",43.0
77724,"mission viejo, california, usa",43.0
77735,"juneau, alaska, usa",
77753,"penticton, british columbia, canada",68.0
77772,"lynnwood, washington, usa",13.0
77809,"atlantic highlands, new jersey, usa",29.0
77811,"lock haven, pennsylvania, usa",
77928,"rochester, michigan, usa",
77960,"milwaukie, oregon, usa",58.0
78015,"enfield, connecticut, usa",32.0
78021,"burlington, vermont, usa",
78067,"holzminden, niedersachsen, germany",15.0
78165,"bologna, emilia romagna, italy",
78236,"conyers, georgia, usa",40.0
78262,"mississauga, ontario, canada",16.0
78264,"wallarobba, new south wales, australia",21.0
78284,"harrogate, england, united kingdom",48.0
78287,"cormondrÃ¨che, n/a, switzerland",29.0
78323,"santa cruz, california, usa",20.0
78328,"mount airy, maryland, usa",24.0
78340,"bellflower, california, usa",
78383,"hyderabad, pennsylvania, pakistan",20.0
78448,"fairfax, virginia, usa",
78449,"columbia, south carolina, usa",
78484,"untergruppenbach, baden-wuerttemberg, germany",33.0
78516,"north ridgeville, ohio, usa",
78553,"el cajon, california, usa",40.0
78589,"sterling, virginia, usa",
78619,"melbourne, victoria, australia",37.0
78719,"blacksburg, virginia, usa",21.0
78783,"chantilly, virginia, usa",49.0
78834,"honolulu, hawaii, usa",28.0
78846,"daphne, alabama, usa",58.0
78891,"york, n/a, united kingdom",
78933,"campinas, sÃ£o paulo, brazil",29.0
78941,"wien, wien, austria",39.0
78973,"amadora, lisboa, portugal",29.0
78983,"canberra, australian capital territory, australia",18.0
78997,"crofton, maryland, usa",14.0
79048,"unterhaching, bayern, germany",26.0
79127,"tehran, n, iran",22.0
79172,"slocan park, british columbia, canada",34.0
79188,"vanderhoof, ,",51.0
79215,"valley center, california, usa",
79266,"lakeland, florida, usa",
79285,"boise, idaho, usa",
79310,"almada, setÃºbal, portugal",21.0
79315,"gÃ¼tersloh, nordrhein-westfalen, germany",43.0
79341,"toronto, ontario, canada",
79419,"pittsburgh, pennsylvania, usa",
79422,"springfield, virginia, usa",
79430,"grinnell, iowa, usa",49.0
79441,"spruce grove, alberta, canada",43.0
79525,"portland, oregon, usa",24.0
79537,"offenbach, hessen, germany",34.0
79556,"nottingham, england, united kingdom",27.0
79563,"baton rouge, louisiana, usa",
79590,"berlin, berlin, germany",
79603,"lisboa, n/a, portugal",35.0
79607,"ugs, lazio, albania",
79680,"berlin, berlin, germany",26.0
79687,"altlussheim, baden-wuerttemberg, germany",24.0
79709,"brattleboro (temporarily), vermont, usa",51.0
79712,"chester, england, united kingdom",
79736,"sellersville, pennsylvania, usa",26.0
79740,"st. louis, missouri, usa",24.0
79754,"athens, georgia, usa",58.0
79769,"schwarme, niedersachsen, germany",17.0
79805,"essen, nordrhein-westfalen, germany",
79819,"boschi sant`anna, verona, italy",22.0
79854,"liverpool, merseyside, united kingdom",29.0
79920,"richland, washington, usa",20.0
79923,"toronto, ontario, canada",
79933,"leonberg, baden-wuerttemberg, germany",38.0
79942,"mackay, queensland, australia",26.0
79957,"madison, alabama, usa",55.0
79958,"boston, massachusetts, usa",56.0
79961,"hickory, north carolina, usa",23.0
79977,"chesapeake, virginia, usa",35.0
80036,"gainesville, florida, usa",29.0
80075,"mÃ¼nchen, bayern, germany",
80077,"surrey, british columbia, canada",
80084,"chatsworth, california, usa",
80119,"burlington, ontario, canada",63.0
80135,"ipoh, perak, malaysia",29.0
80203,"olympia, wa, usa",34.0
80234,"riverdale, illinois, usa",
80258,"faringdon, oxfordshire, united kingdom",40.0
80276,"yucaipa, california, usa",
80314,"wien, wien, austria",20.0
80371,"gold coast, queensland, australia",50.0
80397,"tonbridge, kent, united kingdom",36.0
80414,"florence, toscana, italy",46.0
80453,"overland park, kansas, usa",24.0
80512,"cambridge, cambridgeshire, united kingdom",
80538,"lisboa, lisboa, portugal",32.0
80555,"warminster, wiltshire, united kingdom",20.0
80583,"cologne / kÃ¶ln, nordrhein-westfalen, germany",
80623,"reno, nevada, usa",
80683,"new castle, delaware, usa",27.0
80692,"bradenton, florida, usa",42.0
80693,"urbana, illinois, usa",25.0
80738,"victoria, british columbia, canada",
80754,"duisburg, nordrhein-westfalen, germany",26.0
80766,"llandudno, wales, united kingdom",17.0
80781,"hamburg, hamburg, germany",27.0
80803,"paris, ile de france, france",27.0
80806,"lakewood, new mexico, usa",64.0
80810,"warrensburg, missouri, usa",33.0
80820,"concord, california, usa",
80826,"middleburg, virginia, usa",41.0
80837,"fort myers, florida, usa",34.0
80841,"peachtree city, georgia, usa",51.0
80849,"esparreguera, catalonia, spain",55.0
80908,"lleida, catalunya, spain",30.0
80945,"freiburg, baden-wÃ¼rttemberg, germany",46.0
80954,"chicago, illinois, usa",
81008,"roma, lazio, italy",31.0
81072,"jupiter, florida, usa",50.0
81103,"elizabeth city, north carolina, usa",31.0
81121,"chesterfield, missouri, usa",
