ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
0689821395,A Wolf at the Door : and Other Retold Fairy Tales (Aladdin Fiction),Ellen Datlow,2001,Aladdin,http://images.amazon.com/images/P/0689821395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689821395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689821395.01.LZZZZZZZ.jpg
0385319037,Animal Husbandry,Laura Zigman,2001,Delta,http://images.amazon.com/images/P/0385319037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385319037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385319037.01.LZZZZZZZ.jpg
0373250185,Strapless (Red Dress Ink (Paperback)),Leigh Riker,2002,Red Dress Ink,http://images.amazon.com/images/P/0373250185.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373250185.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373250185.01.LZZZZZZZ.jpg
0312961324,The Shell Seekers (Shell Seekers),Rosamunde Pilcher,1997,St. Martin's Press,http://images.amazon.com/images/P/0312961324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312961324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312961324.01.LZZZZZZZ.jpg
0671027646,The Christmas Box Collection : The Christmas Box Timepiece The Letter,Richard Paul Evans,1998,Pocket,http://images.amazon.com/images/P/0671027646.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027646.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027646.01.LZZZZZZZ.jpg
0060294698,All-American Girl,Meg Cabot,2002,HarperCollins,http://images.amazon.com/images/P/0060294698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060294698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060294698.01.LZZZZZZZ.jpg
0425113884,Mortal Fear,Robin Cook,1989,Berkley Publishing Group,http://images.amazon.com/images/P/0425113884.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425113884.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425113884.01.LZZZZZZZ.jpg
1558747060,"Chicken Soup for the Single's Soul - 101 Stories of Love and Inspiration for the Single, Divorced and Widowed",Jack Canfield,1999,Health Communications,http://images.amazon.com/images/P/1558747060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558747060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558747060.01.LZZZZZZZ.jpg
1558746463,Chicken Soup for the Couple's Soul (Chicken Soup for the Soul),Jack Canfield,1999,HCI,http://images.amazon.com/images/P/1558746463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558746463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558746463.01.LZZZZZZZ.jpg
0316120863,All the Finest Girls: A Novel,Alexandra Styron,2002,Back Bay Books,http://images.amazon.com/images/P/0316120863.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316120863.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316120863.01.LZZZZZZZ.jpg
0452266637,Beauty's Release,A. N. Roquelaure,1985,Plume Books,http://images.amazon.com/images/P/0452266637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452266637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452266637.01.LZZZZZZZ.jpg
1558744029,Chicken Soup for the Surviving Soul: 101 Healing Stories to Comfort Cancer Patients and Their Loved Ones,Jack Canfield,1996,Health Communications,http://images.amazon.com/images/P/1558744029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744029.01.LZZZZZZZ.jpg
1558748008,"Chicken Soup for the Preteen Soul - 101 Stories of Changes, Choices and Growing Up for Kids, ages 10-13",Jack Canfield,2000,Health Communications,http://images.amazon.com/images/P/1558748008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558748008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558748008.01.LZZZZZZZ.jpg
1558747966,Chicken Soup for the Expectant Mother's Soul,Jack Canfield,2000,Health Communications,http://images.amazon.com/images/P/1558747966.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558747966.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558747966.01.LZZZZZZZ.jpg
0375760628,Slave to Fashion : A Novel,REBECCA CAMPBELL,2002,Villard,http://images.amazon.com/images/P/0375760628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375760628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375760628.01.LZZZZZZZ.jpg
0060392827,Confessions of an Ugly Stepsister,Gregory Maguire,1999,ReganBooks,http://images.amazon.com/images/P/0060392827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060392827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060392827.01.LZZZZZZZ.jpg
0553213156,Anne of Ingleside (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,1984,Bantam Classics,http://images.amazon.com/images/P/0553213156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553213156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553213156.01.LZZZZZZZ.jpg
0440124344,Family Album,Danielle Steel,1989,Dell,http://images.amazon.com/images/P/0440124344.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440124344.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440124344.01.LZZZZZZZ.jpg
0761316426,"Cannibals, The:Starring Tiffan (Single Titles)",Cynthia Grant,2002,Roaring Brook,http://images.amazon.com/images/P/0761316426.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0761316426.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0761316426.01.LZZZZZZZ.jpg
0060976497,Ten Stupid Things Women Do to Mess Up Their Lives,Laura C. Schlessinger,1995,Perennial,http://images.amazon.com/images/P/0060976497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060976497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060976497.01.LZZZZZZZ.jpg
1558743545,Chicken Soup for the Soul Cookbook (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1995,Health Communications,http://images.amazon.com/images/P/1558743545.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558743545.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558743545.01.LZZZZZZZ.jpg
0452282128,Thirty Nothing,Lisa Jewell,2001,Plume Books,http://images.amazon.com/images/P/0452282128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452282128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452282128.01.LZZZZZZZ.jpg
0786884207,Don't Sweat the Small Stuff in Love,Richard Carlson,2000,Hyperion Press,http://images.amazon.com/images/P/0786884207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786884207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786884207.01.LZZZZZZZ.jpg
0064460932,Joyful Noise (rpkg) : Poems for Two Voices,Paul Fleischman,1992,HarperTrophy,http://images.amazon.com/images/P/0064460932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064460932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064460932.01.LZZZZZZZ.jpg
0060617519,The Long Loneliness,Dorothy Day,1997,HarperSanFrancisco,http://images.amazon.com/images/P/0060617519.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060617519.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060617519.01.LZZZZZZZ.jpg
0590460560,"A Stitch in Time: A Quilt Trilogy (Quilt Trilogy, No 1)",Ann Rinaldi,1995,Point,http://images.amazon.com/images/P/0590460560.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590460560.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590460560.01.LZZZZZZZ.jpg
155166576X,"Dakota Born (Dakota Trilogy, Book 1)",Debbie Macomber,2000,Mira Books,http://images.amazon.com/images/P/155166576X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155166576X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155166576X.01.LZZZZZZZ.jpg
0451204123,The Association,Bentley Little,2001,Signet Book,http://images.amazon.com/images/P/0451204123.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451204123.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451204123.01.LZZZZZZZ.jpg
1580082319,How Wal-Mart is Destroying America and The World and What You Can Do About It,Bill Quinn,2000,Ten Speed Press,http://images.amazon.com/images/P/1580082319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1580082319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1580082319.01.LZZZZZZZ.jpg
0590226517,"Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell, 1847 (Dear America)",Kristiana Gregory,1997,Scholastic,http://images.amazon.com/images/P/0590226517.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590226517.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590226517.01.LZZZZZZZ.jpg
0849942829,A Time To Dance,Karen Kingsbury,2001,WestBow Press,http://images.amazon.com/images/P/0849942829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0849942829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0849942829.01.LZZZZZZZ.jpg
0440228611,The Last Silk Dress,Ann Rinaldi,1999,Laurel-Leaf Books,http://images.amazon.com/images/P/0440228611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440228611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440228611.01.LZZZZZZZ.jpg
0679824111,Dinosaurs Before Dark  (Magic Tree House #1),Mary Pope Osborne,1992,Random House Children's Books,http://images.amazon.com/images/P/0679824111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679824111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679824111.01.LZZZZZZZ.jpg
0064440591,Frog and Toad All Year (I Can Read Book 2),Arnold Lobel,1984,HarperTrophy,http://images.amazon.com/images/P/0064440591.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064440591.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064440591.01.LZZZZZZZ.jpg
0440416248,Frozen Summer,Mary Jane Auch,2000,Yearling Books,http://images.amazon.com/images/P/0440416248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440416248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440416248.01.LZZZZZZZ.jpg
0140386742,Jip: His Story,Katherine Paterson,1998,Puffin Books,http://images.amazon.com/images/P/0140386742.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140386742.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140386742.01.LZZZZZZZ.jpg
0679732187,"Absalom, Absalom!: The Corrected Text (Vintage International)",William Faulkner,1990,Vintage Books USA,http://images.amazon.com/images/P/0679732187.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679732187.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679732187.01.LZZZZZZZ.jpg
0156004771,"SPAM: A Biography: The Amazing True Story of America's \Miracle Meat!\""""",Carolyn Wyman,1999,Harvest Books,http://images.amazon.com/images/P/0156004771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156004771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156004771.01.LZZZZZZZ.jpg
0373483503,Macgregor Brides (Macgregors),Nora Roberts,1997,Silhouette,http://images.amazon.com/images/P/0373483503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373483503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373483503.01.LZZZZZZZ.jpg
0312033001,Can My Bridesmaids Wear Black?-- And 325 Other Most-Asked Etiquette Questions,Marjabelle Young Stewart,1989,St Martins Pr,http://images.amazon.com/images/P/0312033001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312033001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312033001.01.LZZZZZZZ.jpg
0451160916,The Shining,Stephen King,1997,Signet Book,http://images.amazon.com/images/P/0451160916.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160916.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160916.01.LZZZZZZZ.jpg
0446607207,Tell Me Your Dreams,Sidney Sheldon,1999,Warner Vision,http://images.amazon.com/images/P/0446607207.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446607207.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446607207.01.LZZZZZZZ.jpg
0439049989,Captain Underpants and the Perilous Plot of Professor Poopypants: The Fourth Epic Novel (Captain Underpants (Paperback)),Dav Pilkey,2000,Scholastic,http://images.amazon.com/images/P/0439049989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439049989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439049989.01.LZZZZZZZ.jpg
0842329250,Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,1999,Tyndale House Publishers,http://images.amazon.com/images/P/0842329250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842329250.01.LZZZZZZZ.jpg
1557042608,The Sense and Sensibility: Screenplay &amp; Diaries : Bringing Jane Austen's Novel to Film,Emma Thompson,1995,W W Norton &amp; Co Inc,http://images.amazon.com/images/P/1557042608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1557042608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1557042608.01.LZZZZZZZ.jpg
1878448900,Girl in Hyacinth Blue,Susan Vreeland,1999,MacAdam/Cage Publishing,http://images.amazon.com/images/P/1878448900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878448900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878448900.01.LZZZZZZZ.jpg
8423913074,Luces de bohemia: Esperpento (ColecciÃÂ³n austral ; no. 1307),RamÃÂ³n del Valle-InclÃÂ¡n,1975,Espasa-Calpe,http://images.amazon.com/images/P/8423913074.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8423913074.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8423913074.01.LZZZZZZZ.jpg
8466300570,Muchas Vidas Muchos Maestros,Brian Weiss,2002,Suma de Letras,http://images.amazon.com/images/P/8466300570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8466300570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8466300570.01.LZZZZZZZ.jpg
8401491029,Misery,Stephen King,1999,"Plaza &amp; Janes Editores, S.A.",http://images.amazon.com/images/P/8401491029.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8401491029.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8401491029.01.LZZZZZZZ.jpg
0061091944,Stonehenge,Bernard Cornwell,2001,HarperTorch,http://images.amazon.com/images/P/0061091944.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061091944.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061091944.01.LZZZZZZZ.jpg
0671003526,DEADLINE,John Dunning,1997,Pocket,http://images.amazon.com/images/P/0671003526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671003526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671003526.01.LZZZZZZZ.jpg
037326237X,Caravaggio Books (Kingsford Mystery),Bernard Peterson,1997,Worldwide Library,http://images.amazon.com/images/P/037326237X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037326237X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037326237X.01.LZZZZZZZ.jpg
015201800X,"The Pearl of the Soul of the World: The Darkangel Trilogy, Volume III",Meredith Ann Pierce,1999,Magic Carpet Books,http://images.amazon.com/images/P/015201800X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015201800X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015201800X.01.LZZZZZZZ.jpg
0553568736,A Plague of Angels,Sheri S. Tepper,1994,Bantam,http://images.amazon.com/images/P/0553568736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568736.01.LZZZZZZZ.jpg
0553562614,Snow Crash,Neal Stephenson,1993,Bantam,http://images.amazon.com/images/P/0553562614.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553562614.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553562614.01.LZZZZZZZ.jpg
0802138578,Artemisia: A Novel,Alexandra Lapierre,2001,Grove Press,http://images.amazon.com/images/P/0802138578.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802138578.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802138578.01.LZZZZZZZ.jpg
0802131867,Subterraneans,Jack Kerouac,1989,Grove Press,http://images.amazon.com/images/P/0802131867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802131867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802131867.01.LZZZZZZZ.jpg
0609608738,"Justice: Crimes, Trials, and Punishments",Dominick Dunne,2001,Crown Publishing Group (NY),http://images.amazon.com/images/P/0609608738.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609608738.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609608738.01.LZZZZZZZ.jpg
0375500510,Black and Blue : A Novel,ANNA QUINDLEN,1998,Random House,http://images.amazon.com/images/P/0375500510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375500510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375500510.01.LZZZZZZZ.jpg
0380820145,Friendship Cake,J. Lynne Hinton,2001,Harpertorch,http://images.amazon.com/images/P/0380820145.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380820145.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380820145.01.LZZZZZZZ.jpg
0380729768,Sister (Mysteries &amp; Horror),A. Manette Ansay,1997,Perennial,http://images.amazon.com/images/P/0380729768.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380729768.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380729768.01.LZZZZZZZ.jpg
0375503315,Brothel: Mustang Ranch and Its Women,Alexa Albert,2001,Random House,http://images.amazon.com/images/P/0375503315.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375503315.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375503315.01.LZZZZZZZ.jpg
0393956539,Scarlet Letter: An Authoritative Text Essays in Criticism and Scholarship (Norton Critical Editions),Nathaniel Hawthorne,1988,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393956539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393956539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393956539.01.LZZZZZZZ.jpg
0385314256,When Elephants Weep: The Emotional Lives of Animals,J. Moussaieff Masson,1995,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385314256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385314256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385314256.01.LZZZZZZZ.jpg
0312243111,Love in the Ruins,Walker Percy,1999,Picador USA,http://images.amazon.com/images/P/0312243111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312243111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312243111.01.LZZZZZZZ.jpg
0375726012,The Whore's Child: And Other Stories (Vintage Contemporaries (Paperback)),Richard Russo,2003,Vintage Books USA,http://images.amazon.com/images/P/0375726012.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726012.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726012.01.LZZZZZZZ.jpg
0345423097,Joy School (Ballantine Reader's Circle),ELIZABETH BERG,1998,Ballantine Books,http://images.amazon.com/images/P/0345423097.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345423097.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345423097.01.LZZZZZZZ.jpg
0812548051,"Wizard's First Rule (Sword of Truth, Book 1)",Terry Goodkind,1997,Tor Fantasy,http://images.amazon.com/images/P/0812548051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812548051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812548051.01.LZZZZZZZ.jpg
055357325X,The Seventh Gate (Death Gate Cycle (Paperback)),Margaret Weis,1995,Bantam,http://images.amazon.com/images/P/055357325X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/055357325X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/055357325X.01.LZZZZZZZ.jpg
0349115087,A Very English Agent,Julian Rathbone,2003,Abacus (UK),http://images.amazon.com/images/P/0349115087.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0349115087.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0349115087.01.LZZZZZZZ.jpg
0345292340,Fahrenheit 451,Ray Bradbury,1979,Del Rey Books,http://images.amazon.com/images/P/0345292340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345292340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345292340.01.LZZZZZZZ.jpg
084394272X,Purity (Dangerous Virtues Series),Elaine Barbieri,1997,Leisure Books,http://images.amazon.com/images/P/084394272X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/084394272X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/084394272X.01.LZZZZZZZ.jpg
0380818078,When It's Perfect (Avon Romantic Treasures),Adele Ashworth,2002,Avon,http://images.amazon.com/images/P/0380818078.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380818078.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380818078.01.LZZZZZZZ.jpg
0446360732,A Treasure Worth Seeking,Sandra Brown,1992,Warner Books,http://images.amazon.com/images/P/0446360732.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446360732.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446360732.01.LZZZZZZZ.jpg
